"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr1",63478286,63493714,15429,"+","690716","Vom2r17",0.0756414499663369,0.982755988690144,0.99753588444375
"chr1",63600382,63615964,15583,"+","690729","Vom2r19",0.483949674496591,0.735266056842725,0.915800602152344
"chr1",63651332,63668610,17279,"+","286984","Vom2r18",1.0939979050678,0.0147611966468699,0.248970280001365
"chr1",63651484,63706948,55465,"+","690758","Vom2r22",0.99987509753683,0.000395120854368391,0.0631330667976415
"chr1",63830481,63831818,1338,"-","292516","Actl9b",0.0511489598300536,0.775827559340621,0.933561095628737
"chr1",63868569,63901495,32927,"-","308303","Vom2r23",-0.365927202651892,0.12655741680803,0.5172630300286
"chr1",63917620,63947873,30254,"+","690816","Vom2r24",-1.48547197920145,0.000153051247175016,0.0399073235415369
"chr1",64026002,64068674,42673,"+","502286","Vom2r25",-1.01176043912669,0.0129708264814964,0.240394488668753
"chr1",65129475,65165480,36006,"-","292531","Vom2r26",0.243971862059491,0.14346149191848,0.538430807686612
"chr1",65272796,65277216,4421,"-","690906","Lilrc2",-0.855022290343964,0.102347794585459,0.479308683558109
"chr1",65326832,65334683,7852,"+","65146","Lilrb2",-0.616132927036287,0.342395347486401,0.718922976123181
"chr1",65415946,65422627,6682,"+","361493","Pira2",-0.117381051929018,0.872151733518152,0.966547682616157
"chr1",65499195,65506666,7472,"+","683463","Pirb",0.179000086472564,0.99197060914352,0.998901057997747
"chr1",65499195,65506666,7472,"+","690955","NA_690955",0.493363752382541,0.758458002312641,0.925777404838498
"chr1",65511723,65515121,3399,"-","103689992","Rps9l1",0.464741965051827,0.0167509757151116,0.261821095093735
"chr1",65511723,65515121,3399,"-","81772","Rps9",0.440031969955026,0.0296851232252154,0.314525242434846
"chr1",65517324,65524376,7053,"-","292534","Tsen34",0.240022180690542,0.0597922608790347,0.399988108161153
"chr1",65517326,65525160,7835,"-","100909510","Tsen34l1",0.240931816073907,0.0829866140573152,0.441124237761157
"chr1",65525258,65539538,14281,"+","103689982","NA_103689982",0.0528891855460057,0.132284840502277,0.526977317581546
"chr1",65525258,65539538,14281,"+","308309","Mboat7",0.0528891855460057,0.132284840502277,0.526977317581546
"chr1",65539788,65551677,11890,"+","308310","Tmc4",-0.0282689575622448,0.114294031410871,0.499785349970384
"chr1",65551983,65556915,4933,"+","292535","Leng1",0.212839881951697,0.0925199212904141,0.460436944720204
"chr1",65555924,65572167,16244,"-","308311","Cnot3",0.098115767778577,0.461270038415942,0.79400213465849
"chr1",65561065,65561172,108,"-","100526587","Mir3572",0.103481347075747,0.387211308204914,0.747491428273224
"chr1",65575887,65587561,11675,"-","292536","Prpf31",0.184126606627618,0.269666237613161,0.665202514216894
"chr1",65588439,65597372,8934,"+","85423","Tfpt",0.0627250166593585,0.607714643902916,0.864354036615075
"chr1",65607522,65613758,6237,"+","292537","Oscar",-0.176415721455748,0.315093576009903,0.698246422328183
"chr1",65733632,65746271,12640,"-","140727","Cacng6",-0.299839913967305,0.497778326404537,0.81506468993476
"chr1",65755334,65775567,20234,"-","140729","Cacng8",-0.422747022799279,0.912109076154347,0.97798435901099
"chr1",65755777,65755867,91,"-","100314272","Mir935",-0.502147464675641,0.508254103552311,0.819294019717681
"chr1",65801355,65827608,26254,"-","140728","Cacng7",0.00734128875490219,0.297463478923051,0.684853210880264
"chr1",65832867,65859351,26485,"-","24681","Prkcg",-0.114092215396714,0.283739708830874,0.673764689011351
"chr1",65864188,65872535,8348,"-","369016","Myadm",0.175635651282238,0.106080265683752,0.48539496093122
"chr1",65906850,65907824,975,"+","365170","Or6al1",-0.308125789894224,0.619399719166232,0.869472883311259
"chr1",65917406,65918380,975,"+","405147","Or6al2",-0.474078379937747,0.520602433064649,0.826259773076621
"chr1",65932808,65960934,28127,"+","292541","Nlrp12",-0.397060522973368,0.645840087976695,0.881405275325288
"chr1",65962689,65962759,71,"-","100314137","Mir294",-0.360238323914757,0.658252498556612,0.885764761990521
"chr1",65963050,65963121,72,"-","100314136","Mir293",-0.646918792650623,0.215662627071867,0.618102911443444
"chr1",65963774,65963881,108,"-","100526632","Mir291b",-0.615752478772631,0.524041281723535,0.827039081303638
"chr1",65964062,65964143,82,"-","100314062","Mir292",-0.842569453248192,0.361993428481975,0.731916922464377
"chr1",65964350,65964431,82,"-","100314061","Mir291a",-0.817787258034523,0.362469160165364,0.731989596257983
"chr1",65964648,65964728,81,"-","100314249","Mir290",-1.35405511734117,0.00032349231248698,0.0577683626156333
"chr1",66053318,66067042,13725,"+","292543","LOC292543",-1.38111089300868,0.000370318649840721,0.06209958897329
"chr1",66102631,66137115,34485,"-","286914","Vom2r27",-1.64365631128376,0.0448843750957949,0.362555568537103
"chr1",66170592,66245316,74725,"-","292545","Nlrp4a",-0.948597641587977,0.111995691578461,0.495485758784467
"chr1",66527571,66556896,29326,"+","292547","Vom2r28",-1.52540988263545,0.0018939456451101,0.115896182634106
"chr1",66581597,66592816,11220,"+","292548","Zfp418",0.285628943506803,0.00362193120016171,0.151478369618274
"chr1",66702628,66709355,6728,"-","308318","Zfp772",0.319772372502555,0.0024057979410045,0.129168775733631
"chr1",66776279,66782224,5946,"+","308320","Zfp954",0.0537450306752181,0.264130659155774,0.661179660639686
"chr1",66843653,66849775,6123,"-","292554","Aurkc",0.299569717874834,0.374158299831708,0.739569900560096
"chr1",66874221,66926793,52573,"-","361495","Usp29",-0.148988083112709,0.183405972459021,0.582198791351534
"chr1",67023989,67024117,129,"-","102466621","Mir3099",0.0491037174378809,0.434098846162715,0.777197811013012
"chr1",67097912,67124692,26781,"+","103691034","Peg3",0.0122405722786831,0.0581254379256657,0.39564595229732
"chr1",67121402,67122333,932,"-","619476","Apeg3",-0.612850748213571,0.875569972951583,0.96718426460502
"chr1",67132124,67153761,21638,"+","308322","Zim1",-0.597755669303254,0.34657503478039,0.722566480163779
"chr1",67335054,67336007,954,"+","292559","Or10am5",-0.221226445478472,0.566857828842535,0.847356770408138
"chr1",67353388,67354326,939,"+","292560","Or6z1",-0.403160487068623,0.42882783754167,0.772998189842555
"chr1",67363980,67364918,939,"+","292561","Olr5",-1.72887110566686,0.0370820432652986,0.336307988303676
"chr1",67382016,67382954,939,"+","365175","Or6z7",-1.97991502698697,0.101117513085562,0.476922876171218
"chr1",67385961,67386902,942,"-","405043","Or6z5",0.0599617958045486,0.839122520475551,0.956575944264277
"chr1",67396257,67397201,945,"-","292563","Or6z3",-0.66835447485106,0.243083945766507,0.641262141002552
"chr1",67444704,67462939,18236,"-","499067","Smim17",0.265859821803978,0.00229985574303809,0.127211211868807
"chr1",67575854,67594476,18623,"+","499068","Zfp583",0.167807573181068,0.000444244710690487,0.0662190406362572
"chr1",67601803,67622041,20239,"-","308326","Zfp667",0.00139063401422472,0.116028786064447,0.500649773029306
"chr1",67684023,67703121,19099,"-","64568","Galp",-0.539272096779736,0.612410890651455,0.865898197248377
"chr1",67711152,67728367,17216,"-","292569","Zfp444",-0.00627819403627338,0.0854965087684253,0.445441611073414
"chr1",67758757,67771132,12376,"+","365176","Zfp787",-0.0265906165811554,0.356566916197881,0.730045435371101
"chr1",67778037,67810946,32910,"-","308325","Nlrp5",-0.301707141344299,0.643567829116768,0.881059968584381
"chr1",68089321,68127521,38201,"-","499069","Nlrp4",-0.430939660724527,0.154363695841348,0.551660421203508
"chr1",68291180,68341512,50333,"-","292577","Nlrp9",-2.27599496415939,0.00648709888827589,0.188981043521605
"chr1",68388134,68389051,918,"-","100312670","Vom1r39",-2.66108688022821,0.0111867021433516,0.228182556000061
"chr1",68452477,68453394,918,"-","100312751","Vom1r34",-0.753706704644812,0.0504712172016599,0.377644061282068
"chr1",68720879,68722057,1179,"+","751812","Rasl2-9",1.173077336096,0.677510054057857,0.892895683361892
"chr1",68728964,68735423,6460,"+","292583","Rfpl4a",-0.641180266639637,0.65486567528827,0.884357417428525
"chr1",68742791,68758868,16078,"-","117277","Epn1",0.017567961061331,0.0198664867128753,0.279187371694235
"chr1",68787118,68789286,2169,"-","308336","Zfp580",0.121564885953553,0.0219448018023585,0.286565181406934
"chr1",68805302,68809780,4479,"+","308337","Zfp865",0.218406261026527,0.0324977596569307,0.323988163667877
"chr1",68824808,68825856,1049,"-","365179","Zfp524",0.215602686080324,0.118975740398068,0.504605280287525
"chr1",68829208,68835722,6515,"+","292584","Fiz1",0.162472404216256,0.45406476900938,0.788763350874297
"chr1",68847579,68850751,3173,"+","308339","Zfp579",0.160398758285726,0.631518405808095,0.876426079670446
"chr1",68874152,68881918,7767,"+","691411","Sbk2",-0.110210444974004,0.667306841349389,0.890069413998972
"chr1",68891949,68909743,17795,"-","308341","Ssc5d",-0.140967742388213,0.517590237281972,0.824547729099192
"chr1",68910601,68912688,2088,"-","361500","Nat14",-0.0496886831388208,0.147478834098892,0.545731140820004
"chr1",68972987,68993759,20773,"+","361501","Isoc2b",0.325586351878826,0.00793979661018853,0.200077856674789
"chr1",68994025,69012943,18919,"+","691429","Shisa7",0.0676347695923223,0.299918667164593,0.687712248638147
"chr1",69028853,69032916,4064,"+","292588","Ube2s",0.227376659915827,0.0236162294091618,0.292460620923779
"chr1",69052148,69054709,2562,"-","64638","Rpl28",0.0863328604156798,0.11408901883915,0.49930049900998
"chr1",69069829,69076129,6301,"+","171040","Il11",0.178017103767089,0.313912607304135,0.697379111120615
"chr1",69077207,69093876,16670,"+","308344","Garin5b",-0.197805086618078,0.898085105542072,0.973333489780546
"chr1",69094085,69095311,1227,"+","654441","Cox6b2",-0.737646455483523,0.407247827337028,0.760496327510955
"chr1",69099539,69107145,7607,"-","308345","Kmt5c",0.0548579865537304,0.219212615891861,0.620913262625396
"chr1",69125710,69134617,8908,"+","308346","Tmem150b",0.510508112426691,0.0706797200379836,0.420354536571157
"chr1",69134565,69159947,25383,"-","499073","Brsk1",0.243623266984668,0.295525810399457,0.683097433183106
"chr1",69165642,69189057,23416,"+","246146","Hspbp1",0.151288051046421,0.357009810689391,0.730054748899592
"chr1",69190856,69217596,26741,"+","361502","Ppp6r1",0.125355642966054,0.388266837946308,0.748311364351171
"chr1",69218109,69220474,2366,"+","690610","Tmem86b",-0.0224439952189529,0.541395205028813,0.836902355584338
"chr1",69243704,69276294,32591,"+","171125","Ptprh",-0.0879477044914138,0.648952995522272,0.882268494068321
"chr1",69277351,69285067,7717,"+","54309","Syt5",-1.13710229847814,0.939036982053336,0.985728305539494
"chr1",69291494,69299360,7867,"+","100359753","Dnaaf3",-0.0590988291737226,0.620038316278165,0.869905845767882
"chr1",69299900,69303582,3683,"+","29248","Tnni3",0.4609323970315,0.0497067897993241,0.375764060462642
"chr1",69306362,69316721,10360,"+","171409","Tnnt1",-0.0668524985601257,0.328404618348028,0.70813260929644
"chr1",69320255,69343200,22946,"+","499076","Ppp1r12c",0.0760691502761775,0.391719404260296,0.749241764674223
"chr1",69344243,69358968,14726,"-","361503","Eps8l1",0.0291569295871581,0.876834411259301,0.967296611573295
"chr1",69373113,69400908,27796,"+","361504","Rdh13",0.0985137547290856,0.378651085762945,0.741153191437234
"chr1",69614744,69622570,7827,"-","117547","Ncr1",0.0450524357872668,0.148696369451374,0.547333196123252
"chr1",69626458,69660558,34101,"-","365183","Fcar",-0.246677074959644,0.350708570460656,0.726293726465761
"chr1",69715529,69754050,38522,"-","353253","Kir3dl1",-0.211795480795756,0.282095084132711,0.673147406750677
"chr1",69805250,69810552,5303,"-","292594","Lilrb4",0.0684554249961231,0.885804855066972,0.970338864701959
"chr1",69973292,69977857,4566,"-","691533","Lilra5",-0.107893576883303,0.686281508515999,0.896132787400346
"chr1",70037702,70038226,525,"+","361505","Cdc42ep5",-0.128530700353555,0.0974991334136627,0.470561926318297
"chr1",70040785,70052488,11704,"-","361506","Leng8",-0.0615653190007372,0.567036109051312,0.847356770408138
"chr1",70053927,70071845,17919,"-","292597","Ttyh1",-0.0286243711929542,0.874466495986594,0.96718426460502
"chr1",70157681,70185513,27833,"+","574531","Lair1",-0.0881099305460951,0.894591705709134,0.972552010196192
"chr1",70522193,70542510,20318,"+","691560","Vom2r29",-0.873411842082561,0.120710356314068,0.506979420968247
"chr1",70984426,71006924,22499,"+","289295","Vom2r30",-0.773247577013635,0.0665545467304946,0.412127626932907
"chr1",71185427,71211273,25847,"+","286985","Vom2r31",-0.510660678607685,0.422773232284267,0.768136119532391
"chr1",71674220,71693743,19524,"+","286981","Vom2r32",-0.13723036346551,0.0640590041328924,0.406752566232046
"chr1",71907881,71927179,19299,"-","367480","Vom2r78",0.344742480855233,0.800015674156417,0.941182061820458
"chr1",73137536,73152512,14977,"-","691763","Vom2r33",-0.492604320927682,0.176808383800679,0.574536652409883
"chr1",73167041,73188440,21400,"-","691767","Vom2r34",0.128861141868641,0.327486074392633,0.707393864589553
"chr1",73210417,73227703,17287,"-","292615","Vom2r35",-1.2240836089564,0.811827734355051,0.945191519190655
"chr1",73268795,73283580,14786,"-","502301","Vom2r36",-0.976416780192298,0.0174649895193435,0.264630249537229
"chr1",73403067,73422014,18948,"-","308361","Zfp329",-0.371511625251122,0.194371577860237,0.595127183883886
"chr1",73445867,73461108,15242,"+","308362","Zfp110",0.125220041203823,0.00968882242125515,0.219160911837471
"chr1",73538776,73543073,4298,"+","25538","Rps5",0.134849824629876,0.0200846586722368,0.28013268091883
"chr1",73543598,73546269,2672,"+","502300","Rnf225",0.0264435152675272,0.389142810191394,0.748665263070922
"chr1",73616556,73627149,10594,"-","79111","Slc27a5",-0.23438806421961,0.378907243387126,0.741468035191126
"chr1",73635448,73639575,4128,"-","308366","Zbtb45",0.159881742495356,0.0704417384128817,0.420124684209203
"chr1",73652709,73659381,6673,"+","116698","Trim28",-0.0175461708756948,0.0752253523199831,0.427913301653503
"chr1",73660046,73662431,2386,"-","365191","Chmp2a",0.101999207390272,0.112373181370511,0.496002835024551
"chr1",73662576,73666113,3538,"-","361509","Ube2m",0.0910435328280909,0.141514004064369,0.537982192945303
"chr1",73670541,73681635,11095,"-","361508","Mzf1",-0.0294197207729881,0.754558603609225,0.924057443082992
"chr1",73723492,73724388,897,"+","691791","Vom1r55",-0.9038056761418,0.550739852057953,0.840764375176532
"chr1",74058595,74059542,948,"+","100312671","Vom1r60",-0.475689054015838,0.225295369423902,0.625960051418329
"chr1",74165858,74204400,38543,"+","81513","Lig1",0.0793768093354383,0.958675216648396,0.990784092058107
"chr1",74249688,74272133,22446,"+","691810","Pla2g4c",0.0524774416808114,0.910482370079761,0.977474700553968
"chr1",74350811,74363830,13020,"+","365194","Cabp5",-0.246483237407317,0.0127111586761979,0.240022842170089
"chr1",74911100,74962212,51113,"-","24902","Sult2a6",-1.40007101247613,0.00305125761389517,0.138663936537733
"chr1",75451178,75508113,56936,"-","24912","Sult2a1",-0.107728866834533,0.348613595401174,0.724716028483904
"chr1",75909585,75976600,67016,"-","361510","Sult2a2",-1.41158018826608,0.0198828428662315,0.279192254095876
"chr1",76540141,76545818,5678,"-","60446","Crx",-0.730616002307591,0.377524268228156,0.740803046174554
"chr1",76599441,76604514,5074,"-","25545","Selenow",-0.201429623389306,0.534855722306847,0.832611142274621
"chr1",76629084,76636902,7819,"-","292624","Nop53",0.2238905857218,0.128318167503419,0.520919190237342
"chr1",76640478,76658747,18270,"-","361512","Ehd2",-0.168515170579889,0.854464319543988,0.960279839210279
"chr1",76661897,76686387,24491,"-","292622","Bicra",-0.102936427590998,0.650450363538557,0.882652843146003
"chr1",76750236,76786567,36332,"+","308108","Zfp541",-0.0375500597920136,0.505819481538375,0.818257655228724
"chr1",76787248,76805846,18599,"+","140673","Napa",0.0273438119583419,0.59565826216787,0.859307291780123
"chr1",76808737,76809531,795,"+","308107","Kptn",-0.50512152402324,0.334423452117797,0.71326219945388
"chr1",76822579,76847070,24492,"+","140447","Slc8a2",-0.283597618470559,0.210133850630107,0.612217566820759
"chr1",76861924,76872682,10759,"+","361514","Meis3",-0.46547236459949,0.385700276523251,0.746901399794004
"chr1",76880867,76905113,24247,"-","684903","Dhx34",-0.23560555001626,0.638467866666224,0.879254547904212
"chr1",76932037,76942381,10345,"-","445269","C5ar2",0.0530142030288313,0.632738695138724,0.876724583018183
"chr1",76949148,76959517,10370,"-","113959","C5ar1",-0.440889117307226,0.406704285314947,0.759738939148745
"chr1",76976808,76978292,1485,"-","100192314","Inafm1",-0.229170791747997,0.548954449593488,0.839877673559999
"chr1",77014543,77022509,7967,"+","317673","Bbc3",0.0241988554916603,0.154748149960273,0.551784562003289
"chr1",77030961,77086937,55977,"-","308384","Sae1",-0.0757520677423217,0.685915930715365,0.89592374413391
"chr1",77164448,77167156,2709,"+","292654","Tmem160",-0.0108039272923257,0.107043688146293,0.487007110451943
"chr1",77167381,77186762,19382,"-","308387","Npas1",-0.0977126011093368,0.940221618450379,0.985791636050373
"chr1",77202436,77319298,116863,"-","306400","Arhgap35",-0.0389692671730129,0.251710699701034,0.649960705180047
