"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr1",63478286,63493714,15429,"+","690716","Vom2r17",-0.655877615997931,0.0125369304910062,0.15984806243138
"chr1",63600382,63615964,15583,"+","690729","Vom2r19",-0.465098447953239,0.000503354417643988,0.0373488977891839
"chr1",63651332,63668610,17279,"+","286984","Vom2r18",-0.167703883710428,5.96163652994683e-07,0.00111934020792748
"chr1",63651484,63706948,55465,"+","690758","Vom2r22",-0.129988938773241,0.0226980244623409,0.206676476527331
"chr1",63830481,63831818,1338,"-","292516","Actl9b",0.23785413416105,0.480624725661716,0.76975393996277
"chr1",63868569,63901495,32927,"-","308303","Vom2r23",-0.505295669543161,0.916174741137351,0.972919546967843
"chr1",63917620,63947873,30254,"+","690816","Vom2r24",0.673509089957494,0.651559674226066,0.86384170008211
"chr1",64026002,64068674,42673,"+","502286","Vom2r25",-0.542189500415237,0.0102563118444881,0.148053982603041
"chr1",65129475,65165480,36006,"-","292531","Vom2r26",-0.300599064274534,0.152079146913687,0.478152432339011
"chr1",65272796,65277216,4421,"-","690906","Lilrc2",-0.588420125957467,0.136187270919397,0.455851247081293
"chr1",65326832,65334683,7852,"+","65146","Lilrb2",0.428821566391396,0.178651511292218,0.5094270486349
"chr1",65415946,65422627,6682,"+","361493","Pira2",-0.601219248651512,0.00813005729726981,0.133342743298772
"chr1",65499195,65506666,7472,"+","683463","Pirb",-0.612459737926976,0.355640927370067,0.68011744357884
"chr1",65499195,65506666,7472,"+","690955","NA_690955",-0.590005426957061,0.988260225295487,0.996718144181892
"chr1",65511723,65515121,3399,"-","103689992","Rps9l1",-0.00461616978681485,0.707200856342522,0.887641882755451
"chr1",65511723,65515121,3399,"-","81772","Rps9",0.00577776942588606,0.906186881190714,0.969933131626203
"chr1",65517324,65524376,7053,"-","292534","Tsen34",-0.263979064039913,0.522386676894697,0.795522883233755
"chr1",65517326,65525160,7835,"-","100909510","Tsen34l1",-0.267237432506392,0.511731926566413,0.7888972199838
"chr1",65525258,65539538,14281,"+","103689982","NA_103689982",-0.159394637410591,0.728157619617727,0.897193204197108
"chr1",65525258,65539538,14281,"+","308309","Mboat7",-0.159394637410591,0.728157619617727,0.897193204197108
"chr1",65539788,65551677,11890,"+","308310","Tmc4",0.199594097137782,0.306493626041522,0.642347278519953
"chr1",65551983,65556915,4933,"+","292535","Leng1",0.254792086260872,0.157499734982974,0.484126230221731
"chr1",65555924,65572167,16244,"-","308311","Cnot3",0.0856009438930991,0.42567124950005,0.733941326322181
"chr1",65561065,65561172,108,"-","100526587","Mir3572",0.085896964130013,0.656411301458322,0.866432762868186
"chr1",65575887,65587561,11675,"-","292536","Prpf31",0.0807726041468913,0.54492807411261,0.80790260004008
"chr1",65588439,65597372,8934,"+","85423","Tfpt",0.280879872674515,0.18925893036405,0.524742879433605
"chr1",65607522,65613758,6237,"+","292537","Oscar",0.00219603560829751,0.876807824702259,0.960402082907767
"chr1",65733632,65746271,12640,"-","140727","Cacng6",0.157689362183603,0.869396884369395,0.957406385744753
"chr1",65755334,65775567,20234,"-","140729","Cacng8",0.0889318664714516,0.961902749425033,0.989038105081174
"chr1",65755777,65755867,91,"-","100314272","Mir935",-0.0939192639524085,0.700824924941522,0.885317739818371
"chr1",65801355,65827608,26254,"-","140728","Cacng7",0.123039153431522,0.950978702181985,0.984611050383323
"chr1",65832867,65859351,26485,"-","24681","Prkcg",0.0908577436164497,0.516081956375062,0.792050827051517
"chr1",65864188,65872535,8348,"-","369016","Myadm",-0.148140346803538,0.724188488387127,0.895344314835928
"chr1",65906850,65907824,975,"+","365170","Or6al1",-0.576913598202382,0.185453687857476,0.518812121798623
"chr1",65917406,65918380,975,"+","405147","Or6al2",-0.310033981161075,0.340467013509891,0.669303643130999
"chr1",65932808,65960934,28127,"+","292541","Nlrp12",0.162130179683156,0.823728771935546,0.939149901676482
"chr1",65962689,65962759,71,"-","100314137","Mir294",0.539798750766754,0.388852195648657,0.706514091437493
"chr1",65963050,65963121,72,"-","100314136","Mir293",0.508866983802807,0.723332122220172,0.894841772660881
"chr1",65963774,65963881,108,"-","100526632","Mir291b",0.369221455406177,0.744634198160506,0.904974478778674
"chr1",65964062,65964143,82,"-","100314062","Mir292",0.42307722705726,0.526988515227066,0.798913122936389
"chr1",65964350,65964431,82,"-","100314061","Mir291a",0.422857698408925,0.526988515227066,0.798913122936389
"chr1",65964648,65964728,81,"-","100314249","Mir290",0.432828120323484,0.0743730013059502,0.348332533916695
"chr1",66053318,66067042,13725,"+","292543","LOC292543",0.409308643988321,0.0700549956026678,0.338114266852843
"chr1",66102631,66137115,34485,"-","286914","Vom2r27",0.308304169322967,0.472284340231832,0.765568656746532
"chr1",66170592,66245316,74725,"-","292545","Nlrp4a",0.589006269292199,0.439983463642905,0.744564407564182
"chr1",66527571,66556896,29326,"+","292547","Vom2r28",-0.358907876584245,0.121287375725518,0.433556369521496
"chr1",66581597,66592816,11220,"+","292548","Zfp418",-0.104657763884482,0.0389212260854751,0.25887979893517
"chr1",66702628,66709355,6728,"-","308318","Zfp772",-0.0233889555338897,0.286688582604963,0.625733986091218
"chr1",66776279,66782224,5946,"+","308320","Zfp954",0.291811446396045,0.558010816158661,0.816483561412988
"chr1",66843653,66849775,6123,"-","292554","Aurkc",-0.0885199690717114,0.244531218556705,0.58285779635001
"chr1",66874221,66926793,52573,"-","361495","Usp29",-0.104959436364212,0.0377190396378771,0.255905655969748
"chr1",67023989,67024117,129,"-","102466621","Mir3099",-0.181176355649394,0.00129647141111582,0.0593348346341906
"chr1",67097912,67124692,26781,"+","103691034","Peg3",-0.0498882206157492,0.830847990391937,0.942460083818905
"chr1",67121402,67122333,932,"-","619476","Apeg3",0.254476645756112,0.665702097631464,0.870909165226096
"chr1",67132124,67153761,21638,"+","308322","Zim1",0.388561365348053,0.558933283790416,0.816536028070215
"chr1",67335054,67336007,954,"+","292559","Or10am5",-0.0406730418578323,0.150970964801795,0.476229638146912
"chr1",67353388,67354326,939,"+","292560","Or6z1",0.248684953339883,0.711307770847629,0.889300466069413
"chr1",67363980,67364918,939,"+","292561","Olr5",-0.536628883038628,0.337603008979102,0.667531149639029
"chr1",67382016,67382954,939,"+","365175","Or6z7",-0.365299982693871,0.313612159220305,0.647537622300114
"chr1",67385961,67386902,942,"-","405043","Or6z5",0.548939853612344,0.0408439633247078,0.264953939171477
"chr1",67396257,67397201,945,"-","292563","Or6z3",-0.278213384072478,0.00529493956594615,0.112041853661038
"chr1",67444704,67462939,18236,"-","499067","Smim17",-0.405488184552035,0.000102344367806874,0.017226889803336
"chr1",67575854,67594476,18623,"+","499068","Zfp583",-0.179543365069385,0.0228910120132247,0.207089455612511
"chr1",67601803,67622041,20239,"-","308326","Zfp667",-0.0781504513378765,0.204168952101346,0.54369181701148
"chr1",67684023,67703121,19099,"-","64568","Galp",-0.424919550538672,0.0424968429730844,0.269129451323911
"chr1",67711152,67728367,17216,"-","292569","Zfp444",0.244414850103417,0.735288940629306,0.901290942687101
"chr1",67758757,67771132,12376,"+","365176","Zfp787",0.105129282828692,0.743855470775714,0.904568508537285
"chr1",67778037,67810946,32910,"-","308325","Nlrp5",0.239073024651872,0.478268550208995,0.768743927965207
"chr1",68089321,68127521,38201,"-","499069","Nlrp4",0.132327046178322,0.158260769642515,0.48498998950027
"chr1",68291180,68341512,50333,"-","292577","Nlrp9",0.157143230108728,0.0333712771817327,0.244005980086331
"chr1",68388134,68389051,918,"-","100312670","Vom1r39",1.41569862204326,0.295213077020204,0.633450153914864
"chr1",68452477,68453394,918,"-","100312751","Vom1r34",-0.427750074247491,0.166351135615028,0.498299462393691
"chr1",68720879,68722057,1179,"+","751812","Rasl2-9",-0.815854543882679,0.118125690738384,0.427690545972839
"chr1",68728964,68735423,6460,"+","292583","Rfpl4a",-0.570993922615374,0.257584310752329,0.596735025906277
"chr1",68742791,68758868,16078,"-","117277","Epn1",0.0563747641201316,0.932860924684432,0.978894863316028
"chr1",68787118,68789286,2169,"-","308336","Zfp580",0.0319908501756294,0.456685833796275,0.755955086757704
"chr1",68805302,68809780,4479,"+","308337","Zfp865",0.050682516325223,0.502530365951256,0.783419379601729
"chr1",68824808,68825856,1049,"-","365179","Zfp524",-0.00760420802229395,0.718218833916027,0.89185343835719
"chr1",68829208,68835722,6515,"+","292584","Fiz1",-0.00446062409319958,0.677832299877225,0.875459328948087
"chr1",68847579,68850751,3173,"+","308339","Zfp579",-0.0476227824442493,0.867037758852732,0.956445713994755
"chr1",68874152,68881918,7767,"+","691411","Sbk2",-0.360113913510151,0.268219255233876,0.609135081207748
"chr1",68891949,68909743,17795,"-","308341","Ssc5d",0.0555082357013058,0.971247267996804,0.992134519420511
"chr1",68910601,68912688,2088,"-","361500","Nat14",-0.0389229423106121,0.272354271193361,0.612779538941759
"chr1",68972987,68993759,20773,"+","361501","Isoc2b",0.0381205959972575,0.560843962467012,0.817599673330179
"chr1",68994025,69012943,18919,"+","691429","Shisa7",0.161056137787181,0.76885265385865,0.915618339388968
"chr1",69028853,69032916,4064,"+","292588","Ube2s",0.160020923319015,0.319289647394624,0.652843994092407
"chr1",69052148,69054709,2562,"-","64638","Rpl28",-0.0843604074166525,0.541585815438387,0.80618335869892
"chr1",69069829,69076129,6301,"+","171040","Il11",0.231425012679983,0.547015958344597,0.809462559887625
"chr1",69077207,69093876,16670,"+","308344","Garin5b",0.323850350076087,0.90609187049868,0.969933131626203
"chr1",69094085,69095311,1227,"+","654441","Cox6b2",0.199803423488098,0.920733155199914,0.974555300911795
"chr1",69099539,69107145,7607,"-","308345","Kmt5c",0.140957502660032,0.706744356665671,0.887540608367253
"chr1",69125710,69134617,8908,"+","308346","Tmem150b",-0.07590974870059,0.804338182797743,0.930805887549958
"chr1",69134565,69159947,25383,"-","499073","Brsk1",-0.102829909182749,0.916743495298254,0.972938427854737
"chr1",69165642,69189057,23416,"+","246146","Hspbp1",-0.0191428654959487,0.836574577812388,0.94474450406116
"chr1",69190856,69217596,26741,"+","361502","Ppp6r1",0.0918420101942939,0.563357547217458,0.819083261138232
"chr1",69218109,69220474,2366,"+","690610","Tmem86b",-0.107753317342611,0.906631586441485,0.969992328677149
"chr1",69243704,69276294,32591,"+","171125","Ptprh",-0.0256535712547034,0.754894013530697,0.908927421208034
"chr1",69277351,69285067,7717,"+","54309","Syt5",-0.00106653086064021,0.542595820637735,0.806997895296843
"chr1",69291494,69299360,7867,"+","100359753","Dnaaf3",-0.283974820626186,0.597540015415336,0.837497407667969
"chr1",69299900,69303582,3683,"+","29248","Tnni3",-0.156897639863939,0.645796581173813,0.861098320609674
"chr1",69306362,69316721,10360,"+","171409","Tnnt1",0.332520343650838,0.0468681329270828,0.280358594284843
"chr1",69320255,69343200,22946,"+","499076","Ppp1r12c",-0.0579988672749572,0.923235965408301,0.976078671486361
"chr1",69344243,69358968,14726,"-","361503","Eps8l1",0.19851670779073,0.675548647452634,0.874566914071688
"chr1",69373113,69400908,27796,"+","361504","Rdh13",0.163491279193676,0.918804313549153,0.973836801695354
"chr1",69614744,69622570,7827,"-","117547","Ncr1",0.140107783554308,0.967569153435974,0.990402308685828
"chr1",69626458,69660558,34101,"-","365183","Fcar",-0.0103719929700128,0.919103938010886,0.974013332143905
"chr1",69715529,69754050,38522,"-","353253","Kir3dl1",-0.344609574422876,0.555979079301746,0.815358049266993
"chr1",69805250,69810552,5303,"-","292594","Lilrb4",-0.0857521713424947,0.344945038417614,0.672359249820576
"chr1",69973292,69977857,4566,"-","691533","Lilra5",-0.000145307759460933,0.65017144154662,0.863677611288539
"chr1",70037702,70038226,525,"+","361505","Cdc42ep5",0.136343155362343,0.0882049311450642,0.375129118140606
"chr1",70040785,70052488,11704,"-","361506","Leng8",-0.0158272021864834,0.433797507768914,0.740259850885868
"chr1",70053927,70071845,17919,"-","292597","Ttyh1",0.0395866148886863,0.822800236630703,0.939012221096248
"chr1",70157681,70185513,27833,"+","574531","Lair1",-0.526082726873237,0.0440540157684705,0.273358690296488
"chr1",70522193,70542510,20318,"+","691560","Vom2r29",0.408175225652909,0.840385536269983,0.946757714399788
"chr1",70984426,71006924,22499,"+","289295","Vom2r30",0.20657295677179,0.374865847480139,0.696319264903102
"chr1",71185427,71211273,25847,"+","286985","Vom2r31",-0.0906210876374551,0.0559356965083455,0.304317629004033
"chr1",71674220,71693743,19524,"+","286981","Vom2r32",-0.702192678164313,0.0115411149662674,0.154514899954707
"chr1",71907881,71927179,19299,"-","367480","Vom2r78",0.034168512487044,0.0124276609546369,0.15984806243138
"chr1",73137536,73152512,14977,"-","691763","Vom2r33",-0.175763283348758,0.918825661609908,0.973836801695354
"chr1",73167041,73188440,21400,"-","691767","Vom2r34",-0.654189052361049,0.530775411906694,0.80022947001422
"chr1",73210417,73227703,17287,"-","292615","Vom2r35",-0.14176420626625,0.241012261810447,0.579973451407828
"chr1",73268795,73283580,14786,"-","502301","Vom2r36",-0.25406928394287,0.723018465462392,0.894825462877831
"chr1",73403067,73422014,18948,"-","308361","Zfp329",-0.279774999792489,0.244312370770912,0.58285779635001
"chr1",73445867,73461108,15242,"+","308362","Zfp110",0.104402938023481,0.924354093713334,0.976399130910205
"chr1",73538776,73543073,4298,"+","25538","Rps5",-0.161487597856297,0.2749891129422,0.615530829572932
"chr1",73543598,73546269,2672,"+","502300","Rnf225",-0.030953208197622,0.755294122372405,0.909158056869227
"chr1",73616556,73627149,10594,"-","79111","Slc27a5",-0.00889522846545006,0.974892033161832,0.993573100112352
"chr1",73635448,73639575,4128,"-","308366","Zbtb45",0.373750588989316,0.00377091055142301,0.096321742192623
"chr1",73652709,73659381,6673,"+","116698","Trim28",-0.0182467370370922,0.877264616817032,0.960556554062077
"chr1",73660046,73662431,2386,"-","365191","Chmp2a",-0.0430165071343972,0.86401130173438,0.955222233600202
"chr1",73662576,73666113,3538,"-","361509","Ube2m",-0.0834803298479981,0.61567323341638,0.845098991260717
"chr1",73670541,73681635,11095,"-","361508","Mzf1",0.0030709616088333,0.437655317027163,0.742064932225073
"chr1",73723492,73724388,897,"+","691791","Vom1r55",0.138949751975031,0.549180843458878,0.810736289874428
"chr1",74058595,74059542,948,"+","100312671","Vom1r60",0.13654791226987,0.444833257762639,0.748124760378775
"chr1",74165858,74204400,38543,"+","81513","Lig1",0.114688444165446,0.751662574723442,0.907754856447001
"chr1",74249688,74272133,22446,"+","691810","Pla2g4c",-0.542390184960588,0.0103088303408737,0.148156727830904
"chr1",74350811,74363830,13020,"+","365194","Cabp5",-0.308785996606366,0.0186618655321449,0.188265139146484
"chr1",74911100,74962212,51113,"-","24902","Sult2a6",0.113963725040047,0.592300898470225,0.834789488219763
"chr1",75451178,75508113,56936,"-","24912","Sult2a1",0.0258181439943268,0.222880955364081,0.561858496267671
"chr1",75909585,75976600,67016,"-","361510","Sult2a2",0.182848879277684,0.997424352014759,0.999563981269069
"chr1",76540141,76545818,5678,"-","60446","Crx",-0.181273192353886,0.080441525470156,0.359810186141166
"chr1",76599441,76604514,5074,"-","25545","Selenow",-0.240462158301086,0.0365913607938968,0.252290849412091
"chr1",76629084,76636902,7819,"-","292624","Nop53",-0.156441151560408,0.916103143286534,0.97290276566705
"chr1",76640478,76658747,18270,"-","361512","Ehd2",-0.0848057791352153,0.466329458127453,0.7612605143011
"chr1",76661897,76686387,24491,"-","292622","Bicra",-0.00291257612210169,0.980543940872457,0.994930628733759
"chr1",76750236,76786567,36332,"+","308108","Zfp541",0.0470786050143284,0.368882381965856,0.692304605999206
"chr1",76787248,76805846,18599,"+","140673","Napa",0.211153109116291,0.01368645991316,0.166973204493617
"chr1",76808737,76809531,795,"+","308107","Kptn",0.219952976422303,0.465275305252475,0.760637589756523
"chr1",76822579,76847070,24492,"+","140447","Slc8a2",-0.12867905647259,0.0916832999223776,0.380457330020585
"chr1",76861924,76872682,10759,"+","361514","Meis3",-0.237196550184796,0.10257205258109,0.400577365315068
"chr1",76880867,76905113,24247,"-","684903","Dhx34",0.0823927424229847,0.76885265385865,0.915618339388968
"chr1",76932037,76942381,10345,"-","445269","C5ar2",-0.0532400872505386,0.899149843448956,0.967926646513115
"chr1",76949148,76959517,10370,"-","113959","C5ar1",-0.343375057314107,0.0480148960215821,0.283424421776685
"chr1",76976808,76978292,1485,"-","100192314","Inafm1",-0.0196797079603168,0.978044808566524,0.994562660820854
"chr1",77014543,77022509,7967,"+","317673","Bbc3",0.089995511484221,0.260877834711819,0.599963967801371
"chr1",77030961,77086937,55977,"-","308384","Sae1",-0.129214801226637,0.217872028511349,0.556767251010772
"chr1",77164448,77167156,2709,"+","292654","Tmem160",-0.0351478777807121,0.511740348410665,0.7888972199838
"chr1",77167381,77186762,19382,"-","308387","Npas1",0.0364900945586775,0.266220268196355,0.606728900345031
"chr1",77202436,77319298,116863,"-","306400","Arhgap35",0.05223634103712,0.690575809580438,0.881417019626128
